0.000000	157.000000	158.000000	159.000000	160.000000	161.000000	162.000000	163.000000	164.000000	165.000000	166.000000	167.000000	168.000000	169.000000	170.000000	171.000000	172.000000	173.000000	174.000000	175.000000	176.000000	177.000000	178.000000	179.000000	180.000000	181.000000	182.000000	183.000000	184.000000	185.000000	186.000000	187.000000	188.000000	189.000000	190.000000	191.000000	192.000000	193.000000	194.000000	195.000000	196.000000	197.000000	198.000000	199.000000	200.000000	201.000000	202.000000	203.000000	204.000000	205.000000	206.000000	207.000000	208.000000	209.000000	210.000000	211.000000	212.000000	213.000000	214.000000	215.000000	216.000000	217.000000	218.000000	219.000000	220.000000	221.000000	222.000000	223.000000	224.000000	225.000000	226.000000	227.000000	228.000000	229.000000	230.000000	231.000000	232.000000	233.000000	234.000000	235.000000	236.000000	237.000000	238.000000	239.000000	240.000000	241.000000	242.000000	243.000000	244.000000	245.000000	246.000000	247.000000	248.000000	249.000000	250.000000	251.000000	252.000000	253.000000	254.000000	255.000000	256.000000	257.000000	258.000000	259.000000	260.000000	261.000000	262.000000	263.000000	264.000000	265.000000	266.000000	267.000000	268.000000	269.000000	270.000000	271.000000	272.000000	273.000000	274.000000	275.000000	276.000000	277.000000	278.000000	279.000000	280.000000	281.000000	282.000000	283.000000	284.000000	285.000000	286.000000	287.000000	288.000000	289.000000	290.000000	291.000000	292.000000	293.000000	294.000000	295.000000	296.000000	297.000000	298.000000	299.000000	300.000000	301.000000	302.000000	303.000000	304.000000	305.000000	306.000000	307.000000	308.000000	309.000000	310.000000	311.000000	312.000000	313.000000	314.000000	315.000000	316.000000	317.000000	318.000000	319.000000	320.000000	321.000000	322.000000	323.000000	324.000000	325.000000	326.000000	327.000000	328.000000	329.000000	330.000000	331.000000	332.000000	333.000000	334.000000	335.000000	336.000000	337.000000	338.000000	339.000000	340.000000	341.000000	342.000000	343.000000	344.000000	345.000000	346.000000	347.000000	348.000000	349.000000	350.000000	351.000000	352.000000	353.000000	354.000000	355.000000	356.000000	357.000000	358.000000	359.000000	360.000000	361.000000	362.000000	363.000000	364.000000	365.000000	366.000000	367.000000	368.000000	369.000000	370.000000	371.000000	372.000000	373.000000	374.000000	375.000000	376.000000	377.000000	378.000000	379.000000	380.000000	381.000000	382.000000	383.000000
0.000000	810.456625	810.274500	810.092375	809.910250	809.728125	809.546000	809.363875	809.181750	808.999625	808.817500	808.635375	808.453250	808.271125	808.089000	807.906875	807.724750	807.542625	807.360500	807.178375	806.996250	806.814125	806.632000	806.449875	806.267750	806.085625	805.903500	805.721375	805.539250	805.357125	805.175000	804.992875	804.810750	804.628625	804.446500	804.264375	804.082250	803.900125	803.718000	803.535875	803.353750	803.171625	802.989500	802.807375	802.625250	802.443125	802.261000	802.078875	801.896750	801.714625	801.532500	801.350375	801.168250	800.986125	800.804000	800.621875	800.439750	800.257625	800.075500	799.893375	799.711250	799.529125	799.347000	799.164875	798.982750	798.800625	798.618500	798.436375	798.254250	798.072125	797.890000	797.707875	797.525750	797.343625	797.161500	796.979375	796.797250	796.615125	796.433000	796.250875	796.068750	795.886625	795.704500	795.522375	795.340250	795.158125	794.976000	794.793875	794.611750	794.429625	794.247500	794.065375	793.883250	793.701125	793.519000	793.336875	793.154750	792.972625	792.790500	792.608375	792.426250	792.244125	792.062000	791.879875	791.697750	791.515625	791.333500	791.151375	790.969250	790.787125	790.605000	790.422875	790.240750	790.058625	789.876500	789.694375	789.512250	789.330125	789.148000	788.965875	788.783750	788.601625	788.419500	788.237375	788.055250	787.873125	787.691000	787.508875	787.326750	787.144625	786.962500	786.780375	786.598250	786.416125	786.234000	786.051875	785.869750	785.687625	785.505500	785.323375	785.141250	784.959125	784.777000	784.594875	784.412750	784.230625	784.048500	783.866375	783.684250	783.502125	783.320000	783.137875	782.955750	782.773625	782.591500	782.409375	782.227250	782.045125	781.863000	781.680875	781.498750	781.316625	781.134500	780.952375	780.770250	780.588125	780.406000	780.223875	780.041750	779.859625	779.677500	779.495375	779.313250	779.131125	778.949000	778.766875	778.584750	778.402625	778.220500	778.038375	777.856250	777.674125	777.492000	777.309875	777.127750	776.945625	776.763500	776.581375	776.399250	776.217125	776.035000	775.852875	775.670750	775.488625	775.306500	775.124375	774.942250	774.760125	774.578000	774.395875	774.213750	774.031625	773.849500	773.667375	773.485250	773.303125	773.121000	772.938875	772.756750	772.574625	772.392500	772.210375	772.028250	771.846125	771.664000	771.481875	771.299750	771.117625	770.935500	770.753375	770.571250	770.389125	770.207000	770.024875	769.842750	769.660625	769.478500	769.296375
575.000000	1.290684	1.282607	1.276878	1.280341	1.271601	1.272549	1.285516	1.279760	1.272635	1.263201	1.254346	1.281117	1.264780	1.275180	1.276585	1.279183	1.273252	1.274158	1.258367	1.254108	1.250544	1.262736	1.246365	1.242805	1.240953	1.239616	1.245227	1.245436	1.244900	1.238612	1.246028	1.247156	1.242736	1.233407	1.237315	1.239609	1.239177	1.232887	1.232045	1.226183	1.225274	1.223018	1.220673	1.223373	1.225691	1.225209	1.225998	1.222008	1.226614	1.224254	1.215959	1.221057	1.226653	1.224349	1.225329	1.224374	1.221556	1.224123	1.217927	1.223382	1.219468	1.218712	1.217869	1.218107	1.224912	1.225223	1.222889	1.229330	1.226370	1.221552	1.228514	1.219104	1.217797	1.219288	1.218202	1.216113	1.212958	1.211817	1.210346	1.212803	1.211683	1.209685	1.208426	1.207551	1.210993	1.213615	1.208789	1.210207	1.203793	1.210137	1.208679	1.207068	1.204762	1.202927	1.206631	1.205173	1.205912	1.205483	1.209055	1.203366	1.205382	1.200191	1.205048	1.208317	1.203280	1.199393	1.201678	1.201608	1.197756	1.202587	1.203069	1.198339	1.197778	1.195155	1.194277	1.187026	1.187520	1.189361	1.193871	1.193312	1.189618	1.186457	1.183408	1.178790	1.184414	1.179923	1.184248	1.186002	1.183069	1.181460	1.181678	1.175272	1.175243	1.172606	1.172681	1.179096	1.179426	1.181279	1.185396	1.183939	1.180109	1.181826	1.178592	1.177450	1.174699	1.171927	1.172198	1.178658	1.168024	1.170553	1.166927	1.172453	1.168901	1.177568	1.172579	1.171880	1.157154	1.165178	1.163113	1.167118	1.163739	1.163560	1.158175	1.161419	1.158044	1.162899	1.160437	1.153968	1.158552	1.162408	1.162172	1.157078	1.159143	1.154877	1.159024	1.152587	1.156228	1.154785	1.159236	1.157752	1.151912	1.152816	1.158059	1.159513	1.159272	1.155092	1.152711	1.153094	1.152290	1.160433	1.150939	1.149843	1.153382	1.157334	1.149638	1.153208	1.147314	1.137723	1.132785	1.130323	1.132957	1.133974	1.140321	1.136808	1.134747	1.135510	1.138328	1.136177	1.137790	1.131980	1.151475	1.151276	1.158872	1.144121	1.135739	1.134716	1.131809	1.127950	1.130120	1.136761	1.131416	1.130615	1.130885	1.135853	1.126166	1.131697	1.124430
580.000000	1.273384	1.266511	1.262276	1.259765	1.248636	1.247690	1.260694	1.257389	1.248709	1.240768	1.233104	1.257077	1.244984	1.253365	1.257708	1.260040	1.252854	1.252691	1.232278	1.231041	1.224042	1.232029	1.216704	1.214682	1.211452	1.210294	1.214859	1.218111	1.213631	1.212396	1.218050	1.218712	1.214795	1.203703	1.208280	1.209751	1.207218	1.199385	1.200699	1.194901	1.191500	1.190266	1.187779	1.189246	1.192258	1.192198	1.191913	1.186877	1.191465	1.189987	1.181598	1.186641	1.192461	1.190828	1.191785	1.190684	1.186360	1.191461	1.183836	1.190379	1.187240	1.185769	1.185907	1.183545	1.192316	1.193394	1.190536	1.197701	1.194929	1.189681	1.197228	1.186961	1.185791	1.186493	1.185200	1.181086	1.177316	1.175571	1.174285	1.177161	1.176023	1.172759	1.172203	1.170823	1.174698	1.177493	1.172606	1.172838	1.166682	1.173797	1.171747	1.168829	1.167013	1.165090	1.168514	1.167016	1.168008	1.167737	1.171700	1.165439	1.168154	1.162581	1.168268	1.171113	1.165764	1.161620	1.162501	1.162551	1.157649	1.163644	1.163739	1.157996	1.158347	1.154275	1.152281	1.143715	1.143579	1.146282	1.151239	1.151256	1.146031	1.142144	1.137781	1.133082	1.140384	1.135781	1.140076	1.141609	1.138493	1.135854	1.137206	1.128543	1.127788	1.124558	1.125442	1.132566	1.134467	1.136883	1.140628	1.139186	1.133806	1.135298	1.132156	1.130101	1.126703	1.124053	1.123899	1.130257	1.119760	1.121686	1.117336	1.121919	1.118317	1.129176	1.122318	1.121800	1.105253	1.112337	1.111824	1.114814	1.112209	1.112029	1.103859	1.105641	1.102157	1.107860	1.105101	1.098251	1.105155	1.108913	1.107589	1.101838	1.103214	1.098320	1.102735	1.096494	1.100631	1.099906	1.102972	1.101427	1.095713	1.096547	1.102923	1.103807	1.103496	1.099379	1.096707	1.097188	1.096081	1.103950	1.094824	1.094248	1.096925	1.102081	1.092299	1.095800	1.088794	1.077819	1.071215	1.070182	1.072507	1.073668	1.079915	1.076997	1.075038	1.073267	1.076358	1.075229	1.077412	1.069055	1.092765	1.093911	1.101426	1.085480	1.072319	1.071226	1.069948	1.064914	1.065332	1.072648	1.068293	1.066632	1.065763	1.070448	1.060731	1.065414	1.058424
585.000000	1.350396	1.342284	1.340667	1.333488	1.319416	1.316507	1.329719	1.330062	1.317420	1.311623	1.303920	1.325955	1.317812	1.324947	1.332495	1.332883	1.325974	1.323453	1.298630	1.298732	1.289492	1.296053	1.280345	1.278037	1.273858	1.273404	1.276530	1.283064	1.274671	1.277340	1.281533	1.281164	1.277085	1.265404	1.269064	1.270352	1.265379	1.256473	1.258960	1.252516	1.248096	1.246938	1.244540	1.244731	1.247932	1.249172	1.247797	1.241323	1.246660	1.245045	1.236682	1.241068	1.247408	1.246462	1.247597	1.246685	1.240242	1.248384	1.239147	1.246732	1.244264	1.241995	1.242626	1.237332	1.248663	1.251004	1.247421	1.254555	1.252604	1.247089	1.254646	1.244090	1.242642	1.241777	1.240974	1.234170	1.230155	1.227821	1.226766	1.230237	1.229031	1.223795	1.223860	1.222061	1.226543	1.229811	1.224977	1.223918	1.217983	1.225883	1.223259	1.218804	1.217351	1.215103	1.218097	1.217181	1.218179	1.218173	1.222890	1.215847	1.219673	1.213763	1.219737	1.221959	1.216553	1.211953	1.211610	1.211474	1.205915	1.212848	1.212973	1.205865	1.207304	1.201424	1.197796	1.187271	1.186973	1.191150	1.196735	1.196958	1.189932	1.185067	1.179347	1.175032	1.183353	1.178238	1.182787	1.184336	1.181294	1.177232	1.180249	1.168984	1.167389	1.163343	1.165136	1.172997	1.176746	1.179624	1.182703	1.181492	1.174877	1.175955	1.172480	1.169776	1.165524	1.163020	1.162008	1.168003	1.158481	1.159323	1.154617	1.158611	1.155267	1.167652	1.158997	1.158462	1.140439	1.146503	1.147001	1.149293	1.147691	1.146630	1.136685	1.136632	1.133282	1.140340	1.136816	1.128831	1.138246	1.142487	1.139440	1.132696	1.134108	1.128016	1.132733	1.127151	1.131406	1.131287	1.133445	1.131380	1.125825	1.126721	1.134205	1.134733	1.134207	1.129942	1.126659	1.127323	1.126329	1.133725	1.124809	1.124751	1.126124	1.133204	1.121456	1.125187	1.116709	1.104218	1.095557	1.095390	1.097451	1.098999	1.105015	1.103307	1.101004	1.096930	1.099822	1.100193	1.103417	1.092414	1.119674	1.124081	1.129742	1.112476	1.096688	1.094017	1.092603	1.087761	1.087936	1.095216	1.091282	1.088375	1.086444	1.091668	1.081513	1.086494	1.077566
590.000000	1.515165	1.504892	1.506355	1.493958	1.478421	1.474025	1.486590	1.491039	1.472421	1.470781	1.460576	1.481332	1.477040	1.484095	1.494261	1.493411	1.487736	1.481781	1.452425	1.452708	1.441809	1.448521	1.431000	1.427961	1.423956	1.423366	1.425702	1.436449	1.422773	1.428886	1.431991	1.430192	1.425829	1.414604	1.415977	1.417474	1.409817	1.400300	1.402918	1.396054	1.391171	1.389627	1.387127	1.385618	1.389693	1.392213	1.389369	1.381881	1.387872	1.385964	1.377710	1.381306	1.388235	1.387857	1.389653	1.388436	1.379794	1.391176	1.380655	1.389085	1.386982	1.384216	1.384995	1.376838	1.390727	1.394762	1.390461	1.396971	1.396204	1.390719	1.397852	1.387388	1.385827	1.382241	1.382437	1.372523	1.368547	1.365748	1.364867	1.369036	1.367774	1.360248	1.360533	1.358542	1.363566	1.367683	1.363199	1.360385	1.354867	1.363705	1.360497	1.354346	1.353223	1.350308	1.353186	1.352991	1.353598	1.353962	1.359800	1.351612	1.357282	1.350982	1.356914	1.358010	1.352700	1.347551	1.346304	1.345642	1.339589	1.347376	1.347869	1.339056	1.341697	1.333915	1.328071	1.315233	1.315150	1.321135	1.327413	1.327545	1.318249	1.312333	1.305368	1.301639	1.310486	1.304526	1.309870	1.311393	1.308814	1.302702	1.307686	1.293795	1.291581	1.286241	1.289095	1.297837	1.303723	1.306815	1.309103	1.308428	1.300433	1.300769	1.296878	1.293505	1.288601	1.285933	1.283940	1.289310	1.281554	1.280470	1.276054	1.279485	1.276623	1.290102	1.279570	1.278951	1.259497	1.264518	1.265889	1.267382	1.267053	1.264364	1.253333	1.251177	1.247966	1.256670	1.252273	1.242704	1.254547	1.259769	1.254462	1.246659	1.248425	1.240745	1.245844	1.241237	1.245695	1.245631	1.247655	1.244678	1.239157	1.240021	1.249021	1.249063	1.248223	1.243745	1.239667	1.240030	1.240043	1.246510	1.237794	1.238258	1.238517	1.247677	1.234043	1.238230	1.227325	1.213877	1.202382	1.202620	1.204816	1.207070	1.212703	1.212071	1.209406	1.203513	1.205934	1.207892	1.212401	1.198436	1.228447	1.237949	1.241128	1.221905	1.204912	1.199689	1.196991	1.192804	1.193834	1.200427	1.196370	1.191979	1.189366	1.195599	1.184427	1.190869	1.179297
595.000000	1.759678	1.746444	1.752569	1.731981	1.717025	1.711755	1.722379	1.730778	1.704228	1.708417	1.691426	1.713870	1.712878	1.720969	1.733449	1.732582	1.730063	1.719684	1.685619	1.683329	1.670798	1.679346	1.657986	1.654789	1.652288	1.650176	1.652927	1.670229	1.648126	1.656568	1.659029	1.656245	1.651106	1.641267	1.639575	1.641455	1.630641	1.621142	1.622329	1.616164	1.610226	1.608497	1.605491	1.602068	1.608076	1.611160	1.606980	1.598841	1.605205	1.602808	1.594765	1.597275	1.604931	1.605109	1.608423	1.605810	1.594894	1.609852	1.598687	1.607623	1.605631	1.602436	1.603198	1.592666	1.608545	1.614720	1.609851	1.615467	1.616104	1.610831	1.617489	1.607207	1.606046	1.598160	1.599748	1.586579	1.582433	1.579620	1.578885	1.583916	1.582449	1.572353	1.572558	1.570110	1.575872	1.581249	1.577843	1.572603	1.567528	1.577604	1.573512	1.565430	1.564665	1.560828	1.564080	1.564355	1.563979	1.565190	1.572768	1.562735	1.571318	1.564462	1.570163	1.569453	1.564199	1.558496	1.556671	1.555142	1.548633	1.557173	1.558558	1.547541	1.551412	1.541735	1.533022	1.517613	1.517826	1.526341	1.533389	1.533064	1.520909	1.514073	1.505648	1.502521	1.511592	1.504376	1.511266	1.512637	1.510652	1.502106	1.509415	1.492872	1.490220	1.483030	1.487030	1.496992	1.505310	1.508263	1.509835	1.510115	1.500320	1.499464	1.495359	1.490729	1.485612	1.482332	1.479399	1.484195	1.478866	1.474944	1.471462	1.474416	1.471846	1.486696	1.473806	1.473154	1.451638	1.456273	1.458230	1.458821	1.459911	1.454939	1.443269	1.438923	1.435921	1.446312	1.441175	1.429398	1.443516	1.450181	1.442392	1.433297	1.435924	1.426251	1.431723	1.428159	1.433395	1.432542	1.435370	1.431238	1.425266	1.425631	1.437235	1.436686	1.435210	1.430467	1.425438	1.424959	1.426837	1.432372	1.423168	1.424237	1.424070	1.435028	1.419424	1.424519	1.410233	1.396169	1.381171	1.380823	1.383864	1.387359	1.392273	1.392654	1.389551	1.382260	1.384544	1.387399	1.393550	1.376250	1.408609	1.423960	1.425431	1.403063	1.386001	1.377653	1.372882	1.369476	1.371615	1.377184	1.372313	1.367016	1.363876	1.371676	1.358202	1.367756	1.353387
600.000000	2.045278	2.032044	2.038168	2.017580	2.001302	1.997354	2.007978	2.016377	1.986260	1.994016	1.965145	1.996290	1.998477	2.006568	2.019048	2.018182	2.015662	2.005283	1.965707	1.959679	1.944302	1.955703	1.932674	1.930029	1.929371	1.922871	1.927388	1.947732	1.919730	1.930248	1.930852	1.929505	1.922141	1.913095	1.909957	1.911888	1.900188	1.889855	1.889104	1.882438	1.876747	1.874927	1.871596	1.867176	1.874870	1.878058	1.873496	1.865065	1.870953	1.867707	1.859736	1.862574	1.870107	1.870224	1.874840	1.871998	1.860354	1.876454	1.864731	1.873635	1.871389	1.868480	1.868723	1.856823	1.874788	1.882063	1.877240	1.882931	1.883696	1.877571	1.884646	1.874002	1.872222	1.863313	1.865228	1.850750	1.846281	1.842902	1.842476	1.847897	1.846330	1.835196	1.834500	1.832304	1.839005	1.844633	1.841583	1.835617	1.830853	1.841151	1.836857	1.828071	1.827011	1.822598	1.826103	1.827014	1.826768	1.828092	1.836107	1.825858	1.835763	1.827926	1.834029	1.832744	1.827259	1.820682	1.818934	1.816716	1.809219	1.818674	1.820316	1.808088	1.812326	1.800808	1.790542	1.773128	1.774006	1.783797	1.791392	1.791274	1.776897	1.769033	1.759441	1.756597	1.766258	1.758325	1.766043	1.767618	1.765940	1.755681	1.764636	1.745498	1.742181	1.734181	1.738241	1.749812	1.758993	1.763410	1.763904	1.765056	1.754037	1.752256	1.748035	1.742620	1.736510	1.733016	1.729254	1.733993	1.729375	1.724616	1.720837	1.724102	1.720896	1.737099	1.722155	1.721266	1.698718	1.702712	1.705205	1.705589	1.706550	1.700832	1.687659	1.682817	1.680213	1.691831	1.685286	1.671859	1.688440	1.695760	1.686337	1.675741	1.678723	1.668488	1.674011	1.669734	1.676475	1.675238	1.678130	1.674085	1.667668	1.667926	1.681471	1.680161	1.678131	1.672833	1.666921	1.666497	1.668886	1.674836	1.664862	1.666286	1.666311	1.678488	1.661128	1.667044	1.650351	1.634964	1.616683	1.617496	1.620630	1.624928	1.630133	1.630816	1.627559	1.619529	1.621846	1.623679	1.631990	1.613153	1.647540	1.663923	1.665956	1.641098	1.623298	1.613289	1.608348	1.604226	1.606967	1.612700	1.607121	1.601401	1.596072	1.606729	1.590614	1.604585	1.586260
605.000000	2.281136	2.271232	2.275783	2.257689	2.230827	2.234559	2.246529	2.255132	2.218771	2.230964	2.198464	2.227031	2.233791	2.244126	2.263031	2.261847	2.255303	2.241095	2.196415	2.191564	2.176397	2.186601	2.165746	2.163693	2.161544	2.155336	2.159506	2.178231	2.152714	2.163598	2.163927	2.162960	2.155087	2.146467	2.142817	2.144852	2.134095	2.123222	2.123336	2.115923	2.111599	2.109624	2.106508	2.102436	2.109291	2.112497	2.107890	2.100257	2.105888	2.102070	2.094559	2.098091	2.104644	2.104526	2.108958	2.106951	2.095823	2.110772	2.099226	2.107739	2.105656	2.103428	2.103560	2.091299	2.109813	2.116011	2.112027	2.117169	2.117633	2.111511	2.118294	2.108168	2.105643	2.098588	2.099788	2.086024	2.082516	2.078668	2.078187	2.082886	2.081833	2.071310	2.065948	2.065825	2.075365	2.080206	2.076946	2.071667	2.067418	2.076611	2.073199	2.063541	2.061898	2.057177	2.059205	2.063840	2.064264	2.065054	2.071851	2.063181	2.071524	2.064174	2.070120	2.069276	2.064332	2.057716	2.055927	2.050703	2.039431	2.051809	2.052792	2.038934	2.043894	2.029334	2.018227	1.998888	2.001004	2.010564	2.018394	2.019185	2.002507	1.993590	1.983766	1.980874	1.991280	1.983538	1.991075	1.992743	1.991556	1.980185	1.990394	1.968647	1.964362	1.956896	1.960401	1.973136	1.982617	1.989377	1.988363	1.989866	1.977953	1.975347	1.971604	1.965604	1.958488	1.954928	1.950506	1.954826	1.950976	1.946474	1.941874	1.944686	1.940997	1.957509	1.941698	1.940453	1.919029	1.921321	1.924477	1.924946	1.924684	1.919843	1.904761	1.899943	1.898578	1.910435	1.902350	1.887941	1.907382	1.914387	1.903506	1.891093	1.894082	1.884903	1.889658	1.884174	1.892339	1.891373	1.893728	1.890680	1.884068	1.884174	1.899109	1.896380	1.894021	1.887918	1.881597	1.881875	1.883819	1.890690	1.880568	1.882309	1.881791	1.895687	1.875801	1.882976	1.865051	1.848951	1.827313	1.831983	1.833844	1.838297	1.844580	1.845053	1.841933	1.832205	1.835038	1.835384	1.845198	1.827709	1.862389	1.876711	1.879444	1.853508	1.834896	1.823831	1.820712	1.815697	1.818635	1.825472	1.820591	1.813973	1.804458	1.818455	1.800735	1.818377	1.796041
610.000000	2.500278	2.492791	2.497021	2.480483	2.449234	2.453724	2.466267	2.475323	2.440425	2.450881	2.420055	2.446880	2.455792	2.464669	2.488286	2.487167	2.477289	2.461340	2.417361	2.411567	2.396687	2.404811	2.386191	2.384582	2.382518	2.373746	2.378247	2.397292	2.371016	2.381916	2.381685	2.382203	2.372026	2.365140	2.358998	2.361165	2.349260	2.337640	2.336443	2.328061	2.324560	2.322657	2.318824	2.314090	2.320816	2.324082	2.318648	2.312090	2.315408	2.310319	2.305877	2.308942	2.314621	2.315355	2.320602	2.319032	2.307069	2.321992	2.312381	2.319017	2.316573	2.316198	2.315545	2.300396	2.322578	2.328700	2.325978	2.331095	2.330920	2.324672	2.331523	2.321483	2.318845	2.311025	2.311843	2.296346	2.291718	2.284160	2.285924	2.290704	2.290576	2.277326	2.269322	2.269948	2.284141	2.285105	2.287138	2.275290	2.278051	2.284172	2.279611	2.267986	2.266129	2.261714	2.262912	2.270641	2.271959	2.274607	2.281069	2.274532	2.284651	2.276757	2.283620	2.281521	2.275459	2.264415	2.263928	2.255339	2.244072	2.256055	2.256858	2.243852	2.249083	2.234623	2.224234	2.205710	2.208162	2.216377	2.223736	2.225141	2.208697	2.200069	2.191580	2.188469	2.199048	2.192065	2.198314	2.199769	2.198751	2.188226	2.198245	2.177075	2.172385	2.166097	2.168897	2.180970	2.189649	2.196981	2.195549	2.196734	2.185467	2.182992	2.179839	2.174411	2.167099	2.163704	2.159245	2.163261	2.159643	2.155987	2.151211	2.153565	2.150402	2.165101	2.150211	2.149307	2.130376	2.131372	2.134690	2.134988	2.134251	2.130705	2.112351	2.105628	2.106489	2.121164	2.109719	2.092243	2.118966	2.125199	2.108086	2.093280	2.096787	2.088630	2.091786	2.085899	2.095523	2.094445	2.096775	2.095646	2.088494	2.087031	2.105047	2.100034	2.096491	2.089474	2.082490	2.083680	2.085184	2.093119	2.082552	2.085053	2.082857	2.099473	2.075460	2.085116	2.066024	2.050366	2.024738	2.033415	2.034008	2.038539	2.045815	2.045921	2.042618	2.030017	2.033893	2.033713	2.044568	2.028633	2.062107	2.075513	2.077794	2.050773	2.032850	2.020229	2.018438	2.013962	2.016516	2.024853	2.021025	2.013413	2.000310	2.016549	1.997309	2.017334	1.992411
